	SRR2921324	SRR2921325	SRR2921326	SRR2921327	SRR2921328	SRR2921329	SRR2921330	SRR2921331	SRR2921332	SRR2921333	SRR2921334	SRR2921335	SRR2921336	SRR2921337
2OXOADOXm_pos	6.4550191296043575	6.726057758964173	6.716815430167851	7.135684443176184	7.336132875139473	7.3011452413887445	7.17390714517614	7.4166862672186875	7.83905969336657	7.370284937085007	6.900161475325293	7.647498016100046	7.185768301234994	7.510574077592543
2OXOADPTm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2OXOADPTm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHOXPEGOX_pos	8.273546805915963	8.212238778022039	8.97791437521358	7.9980160633907325	7.573202722009305	7.8660317270212	8.171087492580147	2.802104522002822	7.32221833194379	8.078775781146163	7.518258578825623	7.87131365886632	8.016295956868994	6.9641225775626125
34DHOXPEGOX_neg	8.273546805915963	8.212238778022039	8.97791437521358	7.9980160633907325	7.573202722009305	7.8660317270212	8.171087492580147	2.802104522002822	7.32221833194379	8.078775781146163	7.518258578825623	7.87131365886632	8.016295956868994	6.9641225775626125
34DHOXPEGt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHOXPEGt_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHPHAMT_pos	9.264123894289634	8.90943271208679	8.967705921268616	9.131794946386606	8.973204987344367	9.256812939916053	8.707110412386399	8.946285075111664	9.027965048445683	9.143382062931606	9.274105025251625	9.899326745909251	9.015296636779139	8.797024837622663
34DHPHEt_pos	3.095985826217102	0.0	0.0	0.2484835106423585	1.2001711589889887	3.818519988614755	0.0	0.0	2.6764274262531016	0.0	0.0	0.0	3.171555388454262	2.440861739124922
34DHPHEt_neg	3.095985826217102	0.0	0.0	0.2484835106423585	1.2001711589889887	3.818519988614755	0.0	0.0	2.6764274262531016	0.0	0.0	0.0	3.171555388454262	2.440861739124922
34DHPLACOX_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHPLACOX_NADP__pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHPLACOX_NADP__neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHXMANDACOX_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHXMANDACOX_NADP__pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHXMANDACOX_NADP__neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34HPLFM_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34HPPOR_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35CGMPtn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35CGMPtn_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3AIBt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3AIBTm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3AIBTm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3AIBtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3DPHBH1_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3DPHBH2_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3DSPHR_pos	2.3149297615349926	2.52344534681866	0.0	1.5743195816454472	1.1612910631737454	2.489615422783511	0.516813894017949	3.806126790944629	0.0	2.450288455291923	0.9526837428254128	1.139493856925825	1.790410174828825	1.4285181898688277
3HAO_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HBCDm_pos	0.0	0.0	0.0	0.0	0.0	0.0	3.7516852902841564	0.0	0.0	0.0	1.696255571858939	4.372300679291631	3.0698853211579276	3.188977561898798
3HBCDm_neg	0.0	0.0	0.0	0.0	0.0	0.0	3.7516852902841564	0.0	0.0	0.0	1.696255571858939	4.372300679291631	3.0698853211579276	3.188977561898798
3HBCOAHLm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HKYNAKGAT_pos	0.0	3.4963871561952478	0.0	3.124844489966007	4.909591052193342	0.46666967198914705	0.5425718289491525	0.0	0.0	0.0	5.3169499731359195	0.0	5.9107244803087475	0.0
3HLYTCL_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HPCOAHYD_pos	7.122696714076725	5.3363687577433465	4.492869637632158	2.916851506739547	7.32398892167465	4.504872810632948	7.051576563709323	0.0	8.16157300074018	7.123907389233166	4.876182509433809	0.0	0.0	6.613307351550467
3HPPD_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HPPD_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HXKYNDCL_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HXKYNOXDA_pos	3.493892085500248	1.41623392693885	0.0	0.7864954536195783	5.191701499891884	5.6841381463365535	4.41479674215834	0.0	0.0	0.0	0.5315548939252535	2.0528425615420076	0.0	1.3063925849437783
3M4HDXPAC_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3M4HDXPAC_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MLDAt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MLDAt_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MOBt2im_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MOPt2im_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MOX4HOXPGALDOX_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MOX4HOXPGALDOX_NADP__pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MOX4HOXPGALDOX_NADP__neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MOXTYROX_pos	3.493892085500248	1.41623392693885	0.0	0.7864954536195783	5.191701499891884	5.6841381463365535	4.41479674215834	0.0	0.0	0.0	0.5315548939252535	2.0528425615420076	0.0	1.3063925849437783
3NTD7l_pos	0.0	0.0	0.0	0.8052132808430132	0.0	1.7722385658632078	1.6116889613926115	0.0	0.0	4.707974726509642	3.8728542663773315	0.603954959050256	0.0	0.0
3SALAASPm_pos	6.159856512674078	6.331047181025875	6.982342903005338	3.3845334092004364	7.196854400160622	6.314943254400472	6.5523245376811285	6.953376087675777	6.6693031311506275	5.000993317034433	5.418420126660065	8.209831081728424	0.0	6.515950633004452
3SALAASPm_neg	6.159856512674078	6.331047181025875	6.982342903005338	3.3845334092004364	7.196854400160622	6.314943254400472	6.5523245376811285	6.953376087675777	6.6693031311506275	5.000993317034433	5.418420126660065	8.209831081728424	0.0	6.515950633004452
3SALACBOXL_pos	0.0	0.0	3.152059636450965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1746287118219045
3SALAOX_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3SALATAi_pos	6.223233666089152	5.953322232809035	7.471727915490912	5.8227267054965655	5.522501521711063	5.552616465569121	5.584458879328886	6.319040623163805	6.548696451866179	2.5959358838303666	6.411262730407428	5.024903052606707	6.261799005399961	5.569843560917491
3SALATAim_pos	4.533982951546718	4.553918231896987	6.160754824908852	2.392010790498756	4.996982945037141	4.5377650355688095	6.123500362396068	6.084429419945941	5.829030307405213	5.596907936077681	5.266644584113767	5.305324345861232	6.7237657686050865	5.941452426950511
3SPYRSP_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3SPYRSPm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41R1H2MAE12BOOX_pos	3.493892085500248	1.41623392693885	0.0	0.7864954536195783	5.191701499891884	5.6841381463365535	4.41479674215834	0.0	0.0	0.0	0.5315548939252535	2.0528425615420076	0.0	1.3063925849437783
41R2A1H12BOOX_pos	3.493892085500248	1.41623392693885	0.0	0.7864954536195783	5.191701499891884	5.6841381463365535	4.41479674215834	0.0	0.0	0.0	0.5315548939252535	2.0528425615420076	0.0	1.3063925849437783
42A12BOOX_pos	3.493892085500248	1.41623392693885	0.0	0.7864954536195783	5.191701499891884	5.6841381463365535	4.41479674215834	0.0	0.0	0.0	0.5315548939252535	2.0528425615420076	0.0	1.3063925849437783
4ABUTtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4ABUTtm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4HBZCOAFm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4HBZFm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4HDEBRISOQUINEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4HDEBRISOQUINEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4HGLSDm_pos	4.256993220278391	2.920720914595517	0.0	0.9463404039584834	1.7998258547106436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4HOXPACDOX_NADP__pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4HOXPACDOX_NADP__neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MOPt2im_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MPTNLte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MPTNLte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MPTNLtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MPTNLtm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MPTNLtr_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MPTNLtr_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MTOLBUTAMIDEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MTOLBUTAMIDEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4NPHSFte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4NPHSFte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4NPHSULT_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4NPHte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4NPHte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4PYRDX_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONEGLCte_pos	3.690868818736965	3.951953120285347	0.0	3.860343557517424	1.0813208159195213	1.3252905782261242	3.508391468481408	3.9921384130613125	3.2646770968768073	2.583254104399502	1.4108777681357778	0.0	5.110387244198231	0.0
5ADTSTSTERONEGLCtr_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONEGLCtr_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONESte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONESte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONESULT_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONEtr_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONEtr_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5AOPtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5AOPtm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5DHFtl_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5FTHFt2_pos	6.153704764416329	3.5731136423411933	6.465132714184762	6.150718753636297	4.666166314318838	6.493243106938649	7.06693881182306	8.115408546473239	5.089168370690634	4.247987925810713	6.210014615008402	7.5222238832119475	7.991681276914236	6.501188334238055
5FTHFt2_neg	6.153704764416329	3.5731136423411933	6.465132714184762	6.150718753636297	4.666166314318838	6.493243106938649	7.06693881182306	8.115408546473239	5.089168370690634	4.247987925810713	6.210014615008402	7.5222238832119475	7.991681276914236	6.501188334238055
5HLTDL_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5HOMEPRAZOLEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5HOMEPRAZOLEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5HOXINDACTO2OX_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5HOXINDACTOXm_pos	4.256993220278391	2.920720914595517	2.812681672830177	0.9463404039584834	4.0901315585071325	1.0964568975877655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5HOXINOXDA_pos	3.493892085500248	1.41623392693885	0.0	0.7864954536195783	5.191701499891884	5.6841381463365535	4.41479674215834	0.0	0.0	0.0	0.5315548939252535	2.0528425615420076	0.0	1.3063925849437783
5HTRPDOX_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5HTRPVESSEC_pos	0.0	0.0	3.6482873281513877	3.7380668777230763	0.0	0.0	0.0	3.282283517946761	0.0	5.246854904382017	5.32511421788935	3.1255485839837145	0.0	3.1490183230238706
5HXKYNDCL_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5HXKYNOXDA_pos	3.493892085500248	1.41623392693885	0.0	0.7864954536195783	5.191701499891884	5.6841381463365535	4.41479674215834	0.0	0.0	0.0	0.5315548939252535	2.0528425615420076	0.0	1.3063925849437783
5MTHFt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5MTHFt_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5MTHFt2_pos	6.153704764416329	3.5731136423411933	6.465132714184762	6.150718753636297	4.666166314318838	6.493243106938649	7.06693881182306	8.115408546473239	5.089168370690634	4.247987925810713	6.210014615008402	7.5222238832119475	7.991681276914236	6.501188334238055
5MTHFt2_neg	6.153704764416329	3.5731136423411933	6.465132714184762	6.150718753636297	4.666166314318838	6.493243106938649	7.06693881182306	8.115408546473239	5.089168370690634	4.247987925810713	6.210014615008402	7.5222238832119475	7.991681276914236	6.501188334238055
5THFtl_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5THFtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6DHFtl_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6DHFtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6HTSTSTERONEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6HTSTSTERONEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6HTSTSTERONEtr_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6HTSTSTERONEtr_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6THFtl_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
